title,id,review_text,recommendation,posted_date,playtime
Warframe,T.Phong,"I dont know what to say about this game, it boring at first since it a game that required alot of time to play and learn, once u get used to it , it's addicted!",Recommended,2017.11.23,3.0
Warframe,patsessions,"Do you want to play like a ninja? Do you like katanas? Do you like awesome skill shots? Do you like glitches? Do you like bugs?  well then, this game is for you. Remember; Ninjas play free.",Recommended,2014.09.07,76.7
Warframe,domi,played it for a few minutes  it's ok,Recommended,2016.11.28,8.0
Warframe,sosoma,<3,Recommended,2017.05.31,17.2
Warframe,IM NOT DELULU,hey kiddo...,Recommended,2023.02.11,1.0
Warframe,Variety Noodle,"Probably the best free to play RPG Shooter out there, has some cheese mechanics that make it a little too easy at times but hell it's free, you can get EVERYTHING aside from some cosmetics without paying. Frames are easy to obtain, there is a FREE battle pass every few months with unique story to go with it. Story wise unless you plan to do all the quests after you unlock all the planets can be confusing AF... But man its actually going somewhere.",Recommended,2020.06.29,2.0
Warframe,freezing_demons,"I have been playing on and off for some time  The Good 1. Free to play done wright. 2. Helpful player base. 3. Grate story 4. Your a magical ninja  The Bad There is just to much you have to get done at times. For every thing you own there is grinding list that you have to get done... This will burn you out fast if you rush stuff. Every play time do something different, there is plenty to do.",Recommended,2020.03.21,5.0
Warframe,Crona~,There has not been a single moment so far where i havent had something to do while playing this game. This game is packed full of endless fun!,Recommended,2017.11.24,3.0
Warframe,nananana BATMAN!!,Better than expected,Recommended,2016.06.14,17.4
Warframe,Educatedbird,I love the awesome story playthrough and all the different things you can do in the game.,Recommended,2022.05.13,165.3
Warframe,Majin Fam [Ultra Instinct],Ninjas play for free...  Update:Devs are wonderful..They have the most powerful mods,Recommended,2015.09.13,5.0
Warframe,Rose Of Silver,"This is not for the faint of heart, if you press that download button prepare to be in for the longhaul. Because Warframe's RNG will break your moral constantly yet suck you back in.  Still.....just.....one....more...mission, those Prime parts can't be that far off right?",Recommended,2015.10.16,1.0
Warframe,Foempatrol,"If you are into third person shooters, wallrunning, shooting the crap out of aliens with your friends - or by yourself -, upgrading all of your weaponry, killing enemies with stealth or a direct attack, slicing them in half with your blade, look no more! This game has a bunch of different levels and objectives, altough it can get a little repetitive, it is awesome! But to be honest, you have to play it with friends, it's amazing fun and i'll guarantee you that you will play more!",Recommended,2013.12.14,9.1
Warframe,☠An Actual Skeleton☠,"This is a surprisingly fun and livable game sure, it needs effort to be enjoyed, countless hours of farming and levelling, but it never feels too boring or repetitive. It has a wide variety of playing styles, wheter you like to headbutt your way into the action or just lean back and rack up the headshot count and the Devs makes sure that everything becomes even more fun the more time passes I give it a full 10 Edit: almost 1500 hours later and tons of content I can officialy say that this game is not a 10 it deserves a 20",Recommended,2016.01.27,2.0
Warframe,Maitso,Fast paced space ninja action...What's not to like?,Recommended,2013.07.18,1.0
Warframe,Абортобус,very fun to play,Recommended,2013.12.29,2.0
Warframe,Ataraxia ♥,Yes.,Recommended,2014.09.17,6.0
Warframe,Hellmize,I think I have finally reached mid game.,Recommended,2024.10.09,1.0
Warframe,The_Arabian,"Cool Game, but you need a lot of time to get your Gear up, or pay to get it faster :(",Recommended,2024.10.08,525.5
Warframe,Demon Caprimulga,Finished the game. My life is complete.,Recommended,2024.08.24,2.0
Warframe,Gunfa',"Shares a lot of concepts with Destiny (althought it DID come before Destiny!), and it's a much less polished game. What it lacks in polish, though, it makes up for in sheer ambition and content. This game has a lot more to offer than Destiny.",Recommended,2015.11.08,35.2
Warframe,☆ A LP HA ☆,GOOD ANIMATION GAME WITH BIG MONSTERS,Recommended,2024.07.25,0.8
Warframe,moguri,VALID!,Recommended,2024.05.01,309.5
Warframe,Ryuukami 龍,Product received for free  Genshin Impact if it was good,Recommended,2024.03.17,750.0
Warframe,𝑀𝓊𝓇𝒶𝓈𝒶𝓂𝒶,play if depressed,Recommended,2024.01.10,1.0
Warframe,Jojo Goyle,Destiny 2 having a higher metacritic score then this game is acc wild,Recommended,2023.05.15,961.9
Warframe,ToothyPnX,"A decade has swiftly passed as comming from xbox , and looking back at Warframe's evolution is remarkable. What started as a unique blend of third-person shooter and hack 'n' slash has blossomed into something far greater, all without costing a dime.  Warframe's combat system, with its remarkable freedom of movement and flexibility, initially captivated me and has held my attention since. Few games can compare to the experience it offers.  Over the years, Warframe has amassed a wealth of content, providing endless opportunities for exploration, questing, gear crafting, and conquering ever tougher foes. Yes, it can get grindy, and yes, it can become repetitive, but the beauty of Warframe lies in its ability to let you switch things up.  If you're considering trying out Warframe, here's some advice:  Resist the urge to rush through early content. Take your time, savor the sights, and appreciate the details. Optimization and leveling can come later.  Team up with a friend. While you may not do everything together initially, having a partner can help catch things you might have missed. Alternatively, go solo; it's entirely manageable.  Don't skip the tutorial messages. They may seem straightforward, but they hold valuable nuggets of information that will prove beneficial later on.  At a certain point, you'll have two choices. Do you want a natural progression through the story? Opt for the Warframe Path. If you're eager to dive into the deep end and experience mid to end-game gear and mechanics, choose Duviri. My strong recommendation is the former path.",Recommended,2023.09.11,9.0
Warframe,bobthebobgamer,this game is a fun game that game is game    This game took my life from me and i have nothing to show of it other then 26 warframes,Recommended,2023.04.26,753.6
Warframe,Iris,"Absolutely love Warframe! The community is so helpful, generous and amazingly friendly. There is loads of content and a lot of learning but not overly complicated once you get the hang of things. But it does help immensely to have the help and support of the community when starting out. I don't know if I would love this game as much as I do without the community.",Recommended,2022.08.31,71.8
Warframe,✪ weed,Product received for free  niccas everywhere,Recommended,2022.08.28,1.0
Warframe,Emerald,"Product received for free  I caught a kavat in the free roam area and it had the note of ""Enlarged Genitalia"" Who made these notes",Recommended,2022.07.26,623.6
Warframe,Apealee,"This is a great multiplayer game, always fun to play with friends; however this is a pretty grindy game so be prepared to spend some time exploring and fighting.  The unique graphics makes the game immersive and fun. The mechanics can definitely take time to get used to, but trust me it's worth it once you gain the capability of knowing your special abilities and general quick movements it starts getting really fun. This game can be complex but can also be really fun once you spend the time to learn it.  If you have not tried this game yet I highly recommend getting it, especially if you have friends to play with.",Recommended,2022.07.21,111.0
Warframe,Azunyan,play this when you feel nothing to do quit this when you realize there is something to do,Recommended,2022.04.04,974.9
Warframe,Metano,Baril,Recommended,2022.03.05,759.5
Warframe,MoCrash,iz gud soup,Recommended,2021.12.23,2.0
Warframe,BoopItsLilly,LEMME OOOOUUT  LEMME OOOOOUUUUUTTT  I CANT QUIT,Recommended,2021.10.21,2.0
Warframe,cool,"Can be good, if you're extremely bored and genuinely have nothing better to play. Grind the same mission a few hundred times to get what you want, craft gear, realise there isn't any content entertaining or challenging enough to use said gear, repeat. Great for new players at times, but goes downhill pretty quickly.",Recommended,2022.05.18,3.0
Warframe,SlightyWarmBalls,Product received for free  this cause a rift to form between me and my family that has also caused irreversible damage in my marriage but it was all worth it,Recommended,2021.10.02,1.0
Warframe,Peaches,"One of the best free game in my opinion! It is a very addictive game. You have quests and things to unlock, you will be playing this for hours! Also the community of this game is amazing.",Recommended,2021.08.19,456.9
Warframe,Insomniac,Forma :),Recommended,2021.05.23,326.9
Warframe,Legosoh,Product received for free  Just wait till you hit the plot your can't stop lots of game time and a really nice community,Recommended,2021.05.11,3.0
Warframe,Crushi,yea,Recommended,2021.04.11,414.0
Warframe,Niosiva,"i hate warframe, its my favorite game",Recommended,2021.04.02,3.0
Warframe,Cameron,war frame,Recommended,2021.03.28,675.0
Warframe,JackDewitt80,Product received for free  It's fun I guess.,Recommended,2021.01.12,3.0
Warframe,Bonnie the Bunny,"I recommend this game because it's content is original, it's gameplay is fun and intuitive, it's idea is unique. The gunplay is satisfying, the parkor is an active element of the game and very fun, and the sheer scope of the armory is impressive at the least.  I do NOT recommend this game because the developers are lackluster at times, turning back on promises and leaving content lacking or less than it could be. Player suggested content goes by the waysaid, fan creations are gutted, and good ideas are left half constructed and severely lacking.  Overall, this game holds my heart dear with an even array of love and barbed wired, cutting and healing in almost equal measure, but a measure so high I can't help but keep coming back regardless. I've spent quite a lot of my hard earned money on this game (Usually buying the premium currency after a quality or worth while update), and I don't regret it, but it wasn't necessary. ...Mostly. Digital Extremes has a habit of doing some arm bending when it comes to ""encouraging"" players to buy platinum with intense grinds for new equipment. Some times I feel it is necessary due to a lack of other players playing content that otherwise requires some intense min maxing to accomplish.  Overall I recommend this game because it is free, it's well made, and it's fun. But beware that there are barbs among the flowers with a little more bite than expected.",Recommended,2020.12.16,5.0
Warframe,Widgit,yes,Recommended,2020.09.26,1.0
Warframe,DK,amazing !,Recommended,2020.09.24,1.0
Warframe,The Muffled Player,Fun,Recommended,2020.08.14,221.0
Warframe,Chillax!,With 69 hours into the game (on this account)  I can happily say again  This game is called WarFarm not Warframe.,Recommended,2020.07.09,104.3
Warframe,PieceOfCinnamon,Beğendiğim oyunlar arasından top 10 listesi yapılmam istenseydi bu oyun kesinlikle ilk 5 te olurdu,Recommended,2020.05.02,1.0
Warframe,Asxieh,I turned into a cyborg ninja and murdered several fleets of aliens. I have a slight feeling I'm a raging racist in this game. I'm killing everything that isn't human.,Recommended,2020.04.21,6.3
Warframe,ArchKnight Gaming Realm,"Product received for free  If you're coming from destiny 2 and get bored with it this is the best game to actually fun with. But, its not user friendly for beginners, who are deeply fresh into it, Best advice have a friend who've played for some time and seasoned. Don't have one, make new friends as the warframe community are extremely friendly! And you're reading this months or years from this original post date, come find me, i'll gladly help you out as the community did for me!  Peace out! ArchKnightGR",Recommended,2020.04.14,257.0
Warframe,Mrb3,the best,Recommended,2019.12.30,1.0
Warframe,314908234098234,wfhfd,Recommended,2019.12.05,1.0
Warframe,Auto_Pilot,a little bit time consuming,Recommended,2019.11.29,268.4
Warframe,MastaPizza,Nice.,Recommended,2019.11.18,371.9
Warframe,KingDD1,Wow this game so good,Recommended,2019.11.09,281.3
Warframe,TheToad,"Have you ever dreamed of being a space ninja?  If yes, then this game is for you.",Recommended,2019.11.05,918.0
Warframe,.Diabrete.,"An ever evolving game that has got great graphics and many times gives you a sense that you matter in the mission, helping out others and others helping you. Very complex for the begginner because of all the different mechanics and systems. But also because of that, it's rewarding and makes me come back. Every once in a while a new component is added and so new things to do.",Recommended,2019.12.09,2.0
Warframe,DangerTharp,"It's fun, free, has a huge amount of content. Bit of a grind for some things, but when the gameplay is this good it's ok.",Recommended,2019.11.01,189.2
Warframe,kakarrot2812,for anyone who enjoy the thrill of the speed and combat styles,Recommended,2019.08.26,1.0
Warframe,Swagberry,Best free dootie game.,Recommended,2019.07.18,8.1
Warframe,UltimateTID,played it a bit and it's ok,Recommended,2019.07.04,923.8
Warframe,ICE cream,Product received for free  yes yes good game yes <3,Recommended,2019.07.03,4.0
Warframe,Reina,"One of the best free games you can play. The music is next level and the gameplay is always fresh and fun. And also, I'm in love with the graphics. This game may be grind but the fun of it. Finding a new weapon blueprint and waiting for 24 hours to use it only builds the excitements! <3",Recommended,2019.08.10,1.0
Warframe,SeldomLife,"The best game ever to fulfill every gamers wish on action packed games. developers still wants to hear the community's voice in every aspact of the game such as complaints, reworking of certain frames, or unvaulting of prime warframes.",Recommended,2019.07.04,3.0
Warframe,Riven is Best Waifu,"I have a couple of hours in this game.  ""Free to play"" is usually a phrase that inspires some degree of reluctance, and it usually begs the question ""Alright, where are the micro-transactions this time?"" And yes, the game does have micro-transactions - it is free to play, after all. But this premium currency can also be traded, meaning if you farm valuable items, you can trade them off for premium currency without spending a dime.  And to be fair, I have spent money on the game - but my motivations were doing so were motivated by gratitude I felt toward the developers for building a solid and fun game (for reference, I made my first purchase at about 1000 hours in, around the time of my birthday). Digital Extremes truly has their heart in this game, and they truly value the opinions of the players; this is evident in the community involvement they strive to maintain in order to hear player feedback.  For people who like the looter shooter genre, Warframe is good fun. Sure, it has steep as hell learning curve, inadequate in-game explanation, lacks in substantial world building, but it makes up for this in its incredible movement and combat system - both of which make you feel like an overpowered space ninja god - as well as incredible graphics that handle well on potatos, and above all, a stellar community.  If you haven't played it, I'd recommend giving it a good try - once you catch on to the gameplay loop, it can be pretty good fun. And if you have played it and left for a while: there's always now to feel like a space ninja god again.",Recommended,2019.07.03,6.0
Warframe,Virgil,i like to watch brandon kill vor,Recommended,2019.07.01,242.7
Warframe,Something Gay,Bueno,Recommended,2019.07.01,218.7
Warframe,Saltstrider,How do you play this game lol,Recommended,2019.07.01,3.0
Warframe,Roxas,"A great game overall, and the developers are still giving us good updates every once in a while. U should really consider playing it. It's more fun with friends.",Recommended,2019.06.29,2.0
Warframe,BlueHornet,"Very fun game, always love to come on each day to it. I highly recommend it.",Recommended,2019.06.29,2.0
Warframe,William,After 1800 hours I can safely say I've done pretty much everything available in this game right now and I will play it even more when new content comes around!  I highly recommend this game to anyone who likes to farm a lot and to people who like games where you can completely overpower the enemy,Recommended,2019.06.29,2.0
Warframe,beanie,just got to choose my starter warframe. what an experience,Recommended,2019.05.29,1.0
Warframe,Edix20,Best Grinding Game Ever!,Recommended,2019.02.09,1.0
Warframe,Winter,LITTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTT IT UP...,Recommended,2019.01.31,6.4
Warframe,SatsumaPi,an ever expanding universe of free flowing movement fun,Recommended,2018.12.01,223.3
Warframe,Vani,It's ok.,Recommended,2018.11.27,3.0
Warframe,daregoat,Sees Metacritic average ... noice,Recommended,2018.11.26,1.0
Warframe,an.ru.ca,"Warframe is a great coop pve type of shooter. Over the years is has changed much and continues to change. If you are looking for a game to play between games give Warframe a run sometime you may like it. The good: Every weapon and or cosmetic can be earned without spending a dime, provided they are not tennogen stuff. Player made steam workshop vanity items. The community for this game is friendly and you will easily find someone to help you out. It is updated every year with new content and continues to grow. Graphical fidelity has improved a lot since the game's start back in 2012. If you are a graphical junkie you will like this and know it will keep upgrading it's visual look and appeal as it ages. Tons of Warframes,weapons quite a selection of companions to choose from too. Over a dozen game modes to play. Fun with friends and focus on PVE. Ofcoarse it is free to play. Interesting Sci-fi Fantasy story and lore for those who prefer that and not just gameplay. Playing a mission and completing it in under 5 minutes feels rewarding. Good if you are restricted on time from daily life. On PC you can receive a discount on your next purchase of Platinum ingame currency. Good when your pockets are crying.  The Bad: While the community is good they are sometimes slow and or do not accept changes in gameplay or new mechanics. There is PVP in the game but hardly any one plays it, along with the Lunaro game mode which is like a sport type of pvp. Bugs and simple features can take years to be fixed due to the way the game evolves. No hand holding good for those gamers who prefer not to be riddled with tutorials. Bad for those players who prefer a straight explaination of all the ingame systems. Thus you will need someone to guide you through on how the game works. You can still take your time with it on your own pace. Early on you are limited on what slots you have for characters and weapons. Timegate on crafting and unlocking content requiring you to wait from 1-12 hours or at most 3 days to build something. Bad for those who want things right away. You can choose to rush it but that costs play platinum currency bought with real cash. This game will eat a lot of your time. If you cannot spend the time to learn the mechanics or you are unwilling to spend a hundreds of hours of playing. This game is not for you.  I have played this game since closed Beta and still find it interesting to get back to it and take it for a spin. Hopefully this review has given you an insight if this game is for you. Those are my 2 cents on the matter. Happy gaming to you dear reader!",Recommended,2018.11.27,6.0
Warframe,Asidraoah,Amazing game with amazing devs. Gets constant updates with fresh content. Can be hard to get into because of the lack of tutorials and complexity though.,Recommended,2018.11.25,3.0
Warframe,George Droyd,Product received for free  Rebb took my juul and Im getting nicotine withdrawal,Recommended,2018.11.24,1.0
Warframe,✪ Lauta,Ehh It's ok I guess,Recommended,2018.11.24,1.0
Warframe,Mr. Skull,Grind you way into the space. Still more grind but more fun grind ?!?!,Recommended,2018.11.23,1.0
Warframe,Viverio,Better with floofs,Recommended,2018.11.23,2.0
Warframe,C҉r҉o҉w҉,"This game is amazing in ways that i cannot begin to express and holds a great community that recieves new players like no other. Sure the game has flaws and it will never satisfy everyone, but the love and dedication that was put into this game is felt with each update that comes out. Digital Extreme are my favourite developers for they created this master piece that later became my favourite game. No one is forced to like this game but sure as Hell deserves to at least be given a chance for those that are still indicisive about this game.",Recommended,2018.11.24,2.0
Warframe,Zeltovitch,"The quality of a triple A game in a free2play crafted with love by a truly invested dev team. Been playing for quite a while, and update after update, it only improves each time in a new way.  Warning: You might need to like Space, ninja, space ninjas and a bit of grinding!  Honestly, you pretty much get everything by playing, you can indeed grind for grind, but if you just play casualy, you'll still, slowly but steadily progress.",Recommended,2018.11.24,1.0
Warframe,Gumbercules007,"- I am a Grand Master Founder for Warframe.  Warframe over the years it has had many updates that changes core mechanics all with the intent of improving the game. - They overhauled the whole movement system - They have added in Quest Mission in to the Codex (most are really good) - They have now added fully open world map sets to play in. No longer are you stuck in a small corridor. - They have overhauled the melee system.  Warframe is a Free to Play game done right in my eyes I spend money in the game as I am enjoying my time in the game. Not because I feel I have to.  - In Nov 2018 I came back from a 3 year break in Warframe after The Fortuna update (U24) And WOW has the game changed and all for the better. I am having a blast in the game.  I would recommend this game.  - Nov 2019 Came back after a 7ish month break. This time to build my Railjack. The stand out changes are: - Melee 3.0 (still getting used to it not sure I like it) I really liked using melee as a primary weapon and the loss of channeling really hurt my build. - You can now self evac in a endless mission (I have not done this myself but asked about it.)  Outside that the game still feels the same the people I have played with are for the most part nice and friendly when you ask questions to ""get caught up""  I would and still do recommend this game.",Recommended,2018.11.23,1.0
Warframe,Thalmeezy,"Warframe is a game that is part of my teenhood and its also the only game Id play again and again not for the nostalgia of it but for what the game is currently Ive been playing this game from 2015 and Im hella sure I wont ever leave this game forever The devs are the Best,transparent,and actually cares abt the game Shoutout to Steve for beat a G.O.A.T The game is always evolving introducing new playstyles and new modes The devs admit to the mistakes they make and try to correct it The community is the best (although at times toxic to other games) This might be the only game few players can truly call Home  We all lift together Tenno",Recommended,2018.11.23,1.0
Warframe,WatchMaster,Not gonna lie this game is a masterpiece and the devs are so nice i recomend it tho at times it might be a litle bit repetitive,Recommended,2018.11.22,445.2
Warframe,ZackZleeperZ,just come and K-Drive together,Recommended,2018.11.22,14.0
Warframe,Goosmo,"Pros: - Alot of content. - Fun and smooth fastpaced movement and gameplay. - Lots and lots of different weapons with many having unique gimmicks. - Surpisingly a decent story - Addictive grind. There's just something about that makes you want to keep coming back. - Constantly evolving and updating. You can tell that the develepors put alot of love and effort into the game. - Beautiful graphics and enviroments. - Not at all p2w, you can get everything for free. They aren't forcing you to pay, they are kindly asking for your money. I only spent money on cosmetics and i still have alot of leftover to buy more with the games premium currency. - Premium currency can be traded - Good develepors with good personalities.  Cons: - Desperate need of a proper endgame. Once you're powerful enough, everything in this game will be easy for you. Difficulty will be replaced with how fast you can complete a mission. - After around thousand hours more or less, you will feel the content drought, i know i said this game keeps getting updates, but there are times where you feel there isn't enough. But that's probably because you put too much time in the game, and besides, you have to spent alot of hours to get to this point. - Repetitive. You will spent most of the time going through the same levels, i can understand why the grind wouldn't be for everyone, but i personally ended up liking it. - Bad newplayer experience. After the tutorial, the game puts you out in a strange unfamiliar universe, expecting you to know what to do. The game will not hold your hand, and it won't tell you what to do next. You are pretty much left alone with no clue, luckily, the community is friendly enough to guide you.  I have a friend who's kinda dumb, and couldn't even figure out the basics even though the game told him in the tutorial. He got alot of help figuring out the game, but it still feels like a miracle that he was able to understand all these different mechanics. Perhaps the game isn't that difficult to get into, even then, it's still worth trying, and hey it's free.",Recommended,2018.11.22,1.0
Warframe,DjLuis82,"Love the devs, they do listen the comunity!",Recommended,2018.11.22,3.0
Warframe,Sinasni,This game took my life...totally worth it.,Recommended,2018.11.22,1.0
Warframe,'Napsterfire,"This game is not perfect, mainly because of it's cheer size and attempts in a variety of different forms of gameplays. But the pros still easily overshadows the cons to the point where you wouldn't notice some of its flaws.  Pros It got the feeling of an AAA game besides it being free.",Recommended,2018.11.22,1.0
Warframe,Hoodiini,i keep coming back after years. this is a game that is a baby for the developers. it keeps getting bigger and it keeps developing. bugs exist but nothing that will make you curse. play it. it's free. you wont regret it.,Recommended,2018.11.22,1.0
Warframe,anfuerudo,"3680 hours on the record and still going strong... Warframe grabs you and never lets you go. Do I recommend this game? Well, if you're into looter shooters where you can spend quite literary thousands of hours - sure. Upd 4778 hours on the record and counting. Boy, what am I doing with my life?",Recommended,2018.11.22,7.0
Warframe,haku,"Pros: - Fast-paced and exciting gameplay with a high level of mobility and acrobatics - Wide variety of playable characters, each with their own unique abilities and playstyles - Deep crafting and modding systems for weapons, armor, and companions - Regular updates and events that add new content and keep the game fresh - Strong and supportive community with a wide range of player-created content  - Steep learning curve for new players, with many systems and mechanics to learn - Some repetitive gameplay loops, especially in the early game - Grinding for resources and new gear can feel overwhelming at times - Some players may find the overall aesthetic and tone of the game to be too over-the-top or campy.",Recommended,2018.06.28,8.0
Warframe,Rock-em_Sock-em,fun,Recommended,2018.08.12,1.0
Warframe,Ninja Croissant,It's alright.,Recommended,2018.07.23,1.0
Warframe,Kryo Fox,"Honestly I never payed attention to it when I first installed it because of my friends telling me to do so. I had nothing to do one month later and the Warframe addiction plugin in my brain got fully installed. Am I complaining? Not in the least. In my eyes, this is by far one of the best games in the internet so far featuring top tier graphics, gameplay and story. Definitely recommend it to anyone who likes fast paced, Co-op games",Recommended,2018.11.09,1.0
Warframe,Diarmuid413,"I can't explain ""why"" I love this game, it's just such a great combination of great game mechanics from even greater developers. Disclaimer, if you do start playing the game, don't expect to get your free time back anytime soon",Recommended,2018.09.13,3.0
Warframe,Draco Mortis,Bu oyun birçok açıdan bana göre piyasadaki en iyi Free2Play sistemine sahiptir. Buy2Win öğeleri kesinlikle içermiyor. Çoklu oyuncu ve sosyallik olanakları çok yüksek. Üstüne bir de oyundaki en iyi klanlardan RawSteel üyesi olunca .,Recommended,2018.09.01,1.0
Warframe,Mikha-凛,"Theres those game that comes once in a Blue Moon, You'll hate it, You burned by it, But you will see how passionate the Developer about the game, How much the Ambition put into it while other Game played it safe and milking you with DLC and Sequel.  If you havent tried Warframe, then you should... this not JUST A GAME anylonger. Now Its becomes a Journey ... and you are missing out.",Recommended,2018.07.20,2.0
Warframe,WhosWhooo,You Have Been Playing For Over An Hour. Please Don't Forget To Take A Break. You Have Been Playing For Over An Hour. Please Don't Forget To Take A Break. You Have Been Playing For Over An Hour. Please Don't Forget To Take A Break. You Have Been Playing For Over An Hour. Please Don't Forget To Take A Break. You Have Been Playing For Over An Hour. Please Don't Forget To Take A Break. You Have Been Playing For Over An Hour. Please Don't Forget To Take A Break. You Have Been Playing For Over An Hour. Please Don't Forget To Take A Break,Recommended,2018.07.19,3.0
Warframe,Lynx_Plays,I Think Warframe is one of the best grinding game if you wanna spend alot of time making your charecter just be able to litterly do anything!!,Recommended,2018.06.08,30.0
Warframe,Gigi Daša,Worth every penny.,Recommended,2018.02.05,281.4
Warframe,MrNoFucksGiven,is the most i had ever grinded for a weapon,Recommended,2018.02.03,500.4
Warframe,0b1101,"This game is really nice, still one of the non-toxic playerbase. Started early, dropped due to my gpu not supporting it anymore. Then returned again after I bought new GPU 2 years later. DEVs are still updating this game after this long time and thats a huge plus. Definately recomend it if you want to play with friends or alone. But every co-op is at its best with freinds, so bring them with you. PS:K-Drive rocks!! love you devs. PS2: DE cant tell you guys enough how much i love this game. Just give a native linux version and make it perfect for me.",Recommended,2018.02.27,2.0
Warframe,DoiMeister Erth,"Warframe is a game that is hard to get into. With the learning curve of the game and the grind that is placed before you. Despite these statements it is still a great game to play and has a great journey in front of it. The devs updates the game so there is new content and it is in a healthy state. For a game that was suppose to have failed, made a huge comeback and is now better than ever. One of the best free-to-plays if not the best there is.",Recommended,2018.02.01,918.3
Warframe,ANTISOCIAL,Why is this game Free? Its too good,Recommended,2018.01.16,1.8
Warframe,WolfAtTheDoor,Love this game! Great content and a wonderful dev team that really enjoys making the game better.,Recommended,2017.12.24,3.0
Warframe,GYUJTOJEGY,This is one of the best games I've ever seen!,Recommended,2017.12.11,948.1
Warframe,Kana,Game do oofers still best game,Recommended,2017.12.09,819.7
Warframe,SuccWare,Best Gamer Ever~,Recommended,2017.12.09,367.9
Warframe,jeb,yes,Recommended,2017.12.09,473.2
Warframe,✠Deser✞🅵☣⚔⚔♏✠,"I started playing this game nearly a month ago, it was the most optimized game i have ever played. But like most games, it has it's problems and one of those problems are dev's that don't test there patches prior to release.  They always fix 2 things they should have fixed 4 years ago, and then break 20 working thing to do it. I don't like children, that's bad on me, but being forced to play one is bad on them. I see the Lotus and her big bulging t^ts, and then back at my 12 year old boy bodied female, and ask why aren't they smart enough to sell puberty on the market?  I also don't understand why auction houses have existed for years in the MMO community, yet this game fails to bring it to us, and it's one of the bigger flaws that needs to be taken care of.  Vaulting, is annoying yes it presents oppurtunity. But it also takes away from new players and collectors, who don't want to spend a billion platinum on a ember prime.  Other then these and few other annoyances, i like the game.",Recommended,2017.11.30,228.6
Warframe,Korney,uwu,Recommended,2017.11.28,1.0
Warframe,Hotel? Trivago.,Superb graphics.,Recommended,2017.11.25,6.8
Warframe,Syphyr89,"This game is a true gem and speaks to the depths Digital Extremes can go with their storytelling, their game design and quality. For a free-to-play game, there are an amazing amount of achievable goals and I feel that they've managed to maintain the integrity. The game play, the art, the lore - I think it speaks to how much the devs care about their creation.  It is a grind but I've never not felt rewarded for it and the community is, quite honestly, great.  Updated:  I am continually impressed with the content, especially the story, that is added regularly. This game continues to inspire and remains my favorite looter shooter.",Recommended,2017.11.25,288.6
Warframe,Raptor Jesus,"Arguably the best Free to Play game I have ever played. More developers need to follow the example.  Each expansion and large update have continued to deliver quality content, year after year.",Recommended,2017.11.25,935.3
Warframe,Max,Very addicting game for sure. Worth the hours!,Recommended,2017.11.24,4.0
Warframe,ボール,good grapics for free game gud wery wery nice,Recommended,2017.11.24,196.3
Warframe,SnowFarrien,"Lots of update, devs did a good job but too much grind. Its okay",Recommended,2017.11.23,1.0
Warframe,blobord,"The best game I have ever played, totally worth the ludicrous amount of time I've put into it. Even after all this time there is still content and things to do.  Yes I'm still playing it  Update 2019: Yes I am still playing it even now",Recommended,2017.11.24,3.0
Warframe,♦SwagBoih♦,i feel stupit,Recommended,2017.11.23,9.0
Warframe,Gorgio Armani,Mildly Addicting,Recommended,2017.11.23,4.0
Warframe,Anh,Free 2 Play Done RIght,Recommended,2017.11.23,439.6
Warframe,camp in bush,Ok.,Recommended,2017.11.23,2.0
Warframe,Toaster-Tec,Destiny's Source Material,Recommended,2017.11.23,1.0
Warframe,Cephii,"Hey, that's pretty good.",Recommended,2017.11.23,3.0
Warframe,Killer9BD,Its a good game.I spent an aweful lot amount of time on this game. Some times it can be very adictive. but overwall its a nice game if you like grinding and stuff.,Recommended,2017.11.20,1.0
Warframe,Kitsune,"Ah Warframe. For the past 3 weeks this is all i have played, it is a free 2 play game done correctly. Story is odd at first but gets good later on and drags you into it with good twists and great cinimatics with a BEAUTIFUL soundtrack. Gameplay is fun, grindy, but you dont really mind the grind to much. Warframes feel unique and fun to use, and weapons do as well. This game makes you feel like a total badass, being able to wall run while shootng, doing flips, sliding on ziplines, it feels like so much fun. This game also caters to every playstle and i GUERENTEE there is a warframe for you out there. If you want to full stealth a map you can, if you want to set off every alarm, you can do that. Meele combat doesnt feel like a stale spam fest, it feels like that at the start, but once you learn how to use stance cards, it feels like something like for honor or a good fighting game, the combos feel fluid and look good. The wide selection of weapons and frames is great, but even grater is the coustemization you can do in this game. This game is nick named ""fashionframe"" and i can see why. There are coupious amount of colors, helmets, skins, effects, and even followers you can change. I digress though. Warframe is an amazing game, with fun fast paced action, or slow stealthy action if you want. It is a great game done right.",Recommended,2017.11.13,467.6
Warframe,DISGRACE,"Product received for free  Very impressive game! It shouldn't be ""FREE"" i think. because it's so amazing. I love it, even there are tons of updates, I'm sure that those things are meant to make all the players happier than before. And another one, eventhough it's been years, all the innovations and magnificent updates still got me like ""Whoaaaaaaaaaaaa! It's gon be great!"" all the time, continuously and constantly!  THIS IS THE BEST GAME I'VE EVER PLAYED! Thanks a lot to Digital Extremes for making Warframe!",Recommended,2017.11.09,3.0
Warframe,mcdoogie,the only free game out there that isn't pay-2-win,Recommended,2017.11.05,57.9
